MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2241.00,      2262.90,      2271.80,      2192.00,      2198.90,              11143126655.80,5019717,Y, ,226269,      3538.00,      2192.00
N,EQ,TECHM,TECH MAHINDRA LIMITED,      1487.30,      1508.70,      1524.00,      1467.90,      1483.50,               3278929257.00,2201977,Y, ,85980,      1854.00,      1304.10
N,EQ,TITAN,TITAN COMPANY LIMITED,      4231.00,      4269.00,      4289.00,      4223.20,      4260.20,               5911245804.00,1390200,Y, ,105638,      4605.00,      3303.10
N,EQ,TMPV,TATA MOTORS PASS VEH LTD,       399.70,       401.00,       403.05,       393.60,       397.80,               3801006195.25,9554051,Y, ,91389,       421.55,       294.30
N,EQ,TRENT,TRENT LTD,      2837.60,      2830.00,      2837.50,      2753.00,      2774.20,               3746685476.70,1346639,Y, ,80425,      6261.00,      2751.00
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,     10997.00,     11100.00,     11121.00,     10846.00,     10912.00,               4648008105.00,424664,Y, ,50180,     13110.00,     10325.00
N,EQ,WIPRO,WIPRO LTD,       204.32,       191.52,       199.00,       188.15,       198.37,               8519408470.50,43539069,Y,XO,204926,       273.10,       186.50
 , , , , , , , , , , , , , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , , , , , , 
N,EQ,ABB,ABB INDIA LIMITED,      7156.00,      7175.00,      7217.00,      7108.50,      7167.50,               1790610945.00,249982,N, ,33366,      7822.50,      4637.50
N,EQ,ADANIENSOL,ADANI ENERGY SOLUTION LTD,      1520.00,      1528.40,      1591.40,      1527.00,      1579.00,               8650216162.40,5528998,N, ,126009,      1591.40,       744.90
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1423.30,      1431.00,      1530.00,      1430.10,      1525.70,              15622908418.90,10448500,N, ,182436,      1532.50,       765.00
N,EQ,ADANIPOWER,ADANI POWER LTD,       230.03,       231.68,       236.25,       230.10,       232.60,               7200661907.97,30846795,N, ,160049,       723.00,       128.10
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       426.35,       430.00,       430.45,       415.00,       417.55,               3105538551.95,7371968,N, ,77112,       624.95,       394.00
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,     10127.00,     10189.00,     10355.00,     10131.00,     10199.00,                705178774.00,68806,N, ,21117,     14763.00,      8588.00
N,EQ,BANKBARODA,BANK OF BARODA,       271.30,       264.95,       269.40,       262.80,       263.70,               6181703222.90,23279313,N,XD,81633,       325.50,       230.52
N,EQ,BOSCHLTD,BOSCH LIMITED,     37000.00,     37320.00,     37475.00,     36600.00,     37240.00,                998459505.00,26904,N, ,9643,     41945.00,     28610.00
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       295.15,       295.00,       295.90,       291.75,       295.00,               1625434433.80,5528678,N, ,86072,       391.65,       266.60
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      5090.00,      5095.00,      5135.00,      5071.00,      5120.50,                813758212.50,159398,N, ,16158,      6336.00,      5035.00
N,EQ,CANBK,CANARA BANK,       133.12,       133.20,       136.40,       133.04,       135.81,               6376049155.91,47139920,N, ,107663,       162.89,       103.55
N,EQ,CGPOWER,CG POWER AND IND SOL LTD,       937.90,       948.85,       952.00,       928.60,       937.85,               4362486709.85,4645742,N, ,88544,       952.00,       525.50
N,EQ,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,      1486.00,      1486.50,      1549.00,      1480.10,      1503.20,               3711556759.00,2458256,N, ,75013,      1831.50,      1299.40
N,EQ,CUMMINSIND,CUMMINS INDIA LTD,      5787.50,      5845.00,      5869.00,      5750.00,      5784.00,               2211082096.50,381090,N, ,38481,      6100.00,      3212.20
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,      6596.50,      6636.50,      6636.50,      6567.00,      6623.00,               1327631700.00,200964,N, ,25191,      7071.50,      5636.50
N,EQ,DLF,DLF LIMITED,       577.80,       581.40,       588.00,       574.10,       577.70,               1965916865.10,3387619,N, ,44415,       886.80,       489.40
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      4139.30,      4139.30,      4235.20,      4112.00,      4144.20,               1524515325.50,366231,N, ,39335,      4949.50,      3529.00
N,EQ,ENRIN,SIEMENS ENERGY INDIA LTD,      3700.90,      3730.10,      3775.00,      3631.00,      3647.90,               1317266521.80,356760,N, ,39916,      3968.00,      2115.00
N,EQ,GAIL,GAIL (INDIA) LTD,       167.55,       168.00,       170.13,       166.60,       167.40,               1355181345.29,8047086,N, ,45560,       202.79,       134.36
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       995.40,      1002.50,      1002.50,       985.50,       998.00,                641510928.20,645131,N, ,20690,      1309.00,       967.05
N,EQ,HAL,HINDUSTAN AERONAUTICS LTD,      4191.00,      4219.00,      4262.50,      4205.30,      4216.90,               2085160619.20,492608,N, ,32167,      5147.00,      3479.10
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2522.90,      2483.80,      2506.20,      2465.60,      2495.90,               2737972450.50,1100160,N,XD,62201,      5934.50,      2205.60
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       603.85,       605.00,       605.55,       564.00,       566.80,               6168214767.30,10696453,N, ,146331,       733.00,       413.50
N,EQ,HYUNDAI,HYUNDAI MOTOR INDIA LTD,      1932.40,      1929.00,      1948.00,      1905.00,      1913.60,               2153358285.50,1116924,N, ,29041,      2890.00,      1658.00
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,       661.55,       664.00,       668.50,       652.60,       657.60,                758705403.35,1151265,N, ,27388,       811.95,       565.00
N,EQ,IOC,INDIAN OIL CORP LTD,       138.95,       139.00,       139.39,       137.64,       138.26,               1473110767.22,10644029,N, ,95950,       188.96,       130.22
N,EQ,IRFC,INDIAN RAILWAY FIN CORP L,        96.06,        96.50,        97.68,        95.80,        96.47,                783414071.47,8112711,N, ,41921,       148.95,        87.00
N,EQ,JINDALSTEL,JINDAL STEEL LIMITED,      1197.20,      1199.40,      1204.70,      1165.40,      1181.30,               1226969952.10,1034889,N, ,36635,      1306.20,       882.65
N,EQ,LODHA,LODHA DEVELOPERS LIMITED,       881.75,       891.00,       909.00,       884.20,       894.45,               1231683139.10,1370207,N, ,30195,      1531.00,       650.80
N,EQ,LTM,LTM LIMITED,      4067.70,      4119.00,      4127.80,      4007.50,      4027.20,               1002317651.50,247813,N, ,27589,      6429.50,      3901.00
N,EQ,MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,      2445.20,      2450.00,      2474.50,      2415.00,      2423.10,               1439899138.60,588766,N, ,25315,      3548.70,      2057.40
N,EQ,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,       144.31,       144.65,       146.15,       143.00,       143.56,               1981486329.58,13743288,N, ,57577,       162.25,        89.70
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      3169.70,      3180.00,      3225.00,      3126.10,      3153.10,               1751721299.80,553284,N, ,42254,      4149.50,      2189.40
N,EQ,PFC,POWER FIN CORP LTD.,       424.45,       425.15,       438.50,       425.15,       431.75,               4673192109.65,10804549,N, ,74453,       486.50,       329.90
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1471.10,      1475.00,      1485.50,      1466.30,      1476.60,                723024122.10,489330,N, ,20565,      3149.90,      1259.00
N,EQ,PNB,PUNJAB NATIONAL BANK,       105.67,       106.20,       108.80,       106.02,       106.85,               2620670320.11,24442790,N, ,87305,       135.15,        98.50
N,EQ,RECLTD,REC LIMITED,       335.20,       336.80,       346.80,       336.20,       343.90,               3772700859.65,11008792,N, ,79823,       428.70,       304.05
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24485.00,     24625.00,     24690.00,     24030.00,     24085.00,                540899895.00,22308,N, ,6644,     32490.00,     22550.00
N,EQ,SIEMENS,SIEMENS LTD,      3686.90,      3695.00,      3724.90,      3647.10,      3700.80,               1267609522.10,343897,N, ,27603,      3937.30,      2826.00
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,     18293.00,     18380.00,     18745.00,     18350.00,     18441.00,               1901184351.00,102618,N, ,24634,     18874.00,     11646.00
N,EQ,TATACAP,TATA CAPITAL LIMITED,       311.20,       313.00,       316.95,       312.50,       314.80,                728119604.50,2310384,N, ,78408,       367.30,       296.00
N,EQ,TATAPOWER,TATA POWER CO LTD,       410.80,       411.45,       413.75,       406.55,       409.20,               1073053372.25,2616616,N, ,30115,       464.90,       342.50
N,EQ,TMCV,TATA MOTORS LIMITED,       373.60,       376.60,       378.60,       367.05,       369.15,               2257510986.40,6074601,N, ,97027,       509.00,       306.30
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      4339.90,      4350.00,      4453.50,      4323.00,      4420.90,               1874526273.80,425216,N, ,46899,      4712.90,      3102.00
N,EQ,TVSMOTOR,TVS MOTOR COMPANY  LTD,      3362.50,      3380.00,      3397.00,      3345.00,      3383.90,               2746137892.00,813580,N, ,68398,      3970.00,      2655.10
N,EQ,UNIONBANK,UNION BANK OF INDIA,       166.54,       167.60,       169.59,       165.84,       167.00,               2166229111.66,12927945,N, ,66234,       205.49,       124.64
N,EQ,UNITDSPR,UNITED SPIRITS LIMITED,      1249.70,      1249.60,      1256.80,      1241.50,      1246.70,                338382445.00,271036,N, ,25007,      1645.00,      1210.80
N,EQ,VBL,VARUN BEVERAGES LIMITED,       528.40,       527.50,       527.90,       518.30,       523.30,               1684628952.10,3217921,N, ,41625,       544.40,       381.00
N,EQ,VEDL,VEDANTA LIMITED,       327.50,       329.60,       329.70,       312.35,       315.60,               6630614549.90,20824974,N, ,196937,       360.00,       268.70
N,EQ,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,      1084.60,      1085.10,      1097.00,      1082.20,      1089.00,               1001358975.10,919205,N, ,32833,      1115.50,       835.50
 , , , , , , , , , , , , , , , 
 , , ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,       189.36,       190.30,       206.00,       190.30,       195.77,                124501199.17,626675,N, ,10933,       283.93,       129.61
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        32.55,        32.40,        33.20,        32.40,        33.01,                    91491.28,2768,N, ,45,        69.60,        28.25
N,EQ,360ONE,360 ONE WAM LIMITED,      1071.80,      1068.00,      1093.30,      1050.70,      1073.90,               2621712863.70,2432019,N, ,36728,      1273.80,       906.05
N,EQ,3BBLACKBIO,3B BLACKBIO DX LTD.,      1126.90,      1140.10,      1149.00,      1110.00,      1120.60,                  4889697.10,4361,N, ,545,      1424.70,      1085.00
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        17.11,        17.11,        17.36,        17.02,        17.07,                  3240773.18,188978,N, ,912,        27.40,        12.68
N,EQ,3MINDIA,3M INDIA LIMITED,     32290.00,     32580.00,     32580.00,     31800.00,     31995.00,                 70817645.00,2208,N, ,1331,     38030.00,     28275.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        31.91,        32.00,        32.00,        31.10,        31.79,                    10291.64,327,N, ,28,        58.79,        28.51
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       320.60,       323.80,       324.10,       309.85,       311.60,                 14567016.30,46458,N, ,1621,       433.70,       245.50
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,       620.50,       621.50,       639.00,       617.80,       633.90,                100240135.35,159207,N, ,5220,      1130.00,       467.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,        15.21,        14.80,        15.68,        14.50,        14.77,                  4386071.13,289935,N, ,701,        23.25,        13.12
N,EQ,AAATECH,AAA TECHNOLOGIES LIMITED,        91.19,        93.00,        93.00,        91.52,        92.43,                   745228.75,8071,N, ,437,       136.00,        76.11
N,EQ,AADHARHFC,AADHAR HOUSING FINANCE L,       469.90,       465.10,       476.00,       465.00,       468.15,                170763008.95,363041,N, ,14555,       547.80,       411.30
N,SM,AAKAAR,AAKAAR MEDICAL TECHNO LTD,        74.50,        74.50,        74.50,        70.80,        70.80,                   460160.00,6400,N, ,4,       105.00,        46.00
N,SM,AARADHYA,AARADHYA DISPOSAL INDUS L,        82.80,        82.15,        83.90,        82.15,        83.90,                   199260.00,2400,N, ,2,       182.00,        79.60
N,EQ,AARNAV,AARNAV FASHIONS LIMITED,        24.76,        25.54,        25.54,        24.20,        24.99,                   853382.02,34282,N, ,106,        30.45,        21.00
N,EQ,AARON,AARON INDUSTRIES LIMITED,       119.05,       122.30,       122.30,       113.85,       115.33,                  2317154.76,19882,N, ,757,       478.00,       106.80
N,EQ,AARTECH,AARTECH SOLONICS LIMITED,        41.96,        42.70,        42.70,        41.44,        41.89,                   738495.54,17622,N, ,500,        76.79,        33.51
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       374.85,       376.00,       381.65,       373.00,       376.85,                 40087223.10,106175,N, ,2757,       564.05,       318.95
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,       460.10,       461.40,       462.10,       454.50,       458.05,                293131501.50,639930,N, ,19945,       523.10,       338.05
N,EQ,AARTIPHARM,AARTI PHARMALABS LIMITED,       643.75,       644.00,       653.75,       623.15,       628.30,                175311687.40,275469,N, ,17615,       971.00,       585.00
N,EQ,AARTISURF,AARTI SURFACTANTS LIMITED,       368.10,       371.00,       377.95,       368.00,       370.20,                  2531313.95,6817,N, ,488,       605.00,       316.00
N,EQ,AARVI,AARVI ENCON LIMITED,       127.88,       130.00,       131.79,       127.88,       129.52,                  2007021.25,15489,N, ,369,       152.00,        96.99
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        19.95,        19.00,        19.00,        19.00,        19.00,                    38000.00,2000,N, ,1,        25.50,        16.95
N,EQ,AAVAS,AAVAS FINANCIERS LIMITED,      1300.40,      1302.90,      1317.90,      1286.00,      1297.80,                228640791.50,175656,N, ,12907,      2152.90,      1060.40
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     25820.00,     26000.00,     26180.00,     25870.00,     26035.00,                 94109645.00,3619,N, ,2030,     37000.00,     25150.00
N,EQ,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,       353.65,       353.90,       366.30,       352.90,       357.50,               1361179727.55,3775258,N, ,38719,       375.95,       218.44
N,EQ,ABCOTS,A B COTSPIN INDIA LIMITED,       204.67,       207.50,       207.50,       201.61,       204.16,                  4431956.20,21657,N, ,878,       504.00,       201.61
N,EQ,ABDL,ALLIED BLEND N DISTILS L,       571.85,       571.80,       586.95,       571.75,       580.70,                175494549.65,301894,N, ,13370,       696.80,       382.10
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,        61.03,        61.50,        61.69,        59.94,        60.09,                215281271.86,3553406,N, ,21098,        94.95,        53.51
N,SM,ABHAPOWER,ABHA POWER N STEEL LTD,        28.00,        28.00,        29.00,        28.00,        29.00,                   276160.00,9600,N, ,6,        55.25,        23.55
N,EQ,ABINFRA,A B INFRABUILD LIMITED,        10.54,        10.58,        10.98,        10.16,        10.44,                 37793986.09,3578494,N, ,16082,       224.98,        10.16
N,EQ,ABLBL,ADITYA BIRLA LIFES BRAN L,       100.81,       101.14,       102.54,        99.45,       101.55,                592139807.43,5903115,N, ,14076,       175.00,        87.91
N,EQ,ABMKNO,A B M KNOWLEDGEWARE LTD.,       217.89,       215.00,       219.00,       212.00,       215.33,                    75759.31,348,N, ,47,       254.90,       199.00
N,EQ,ABREL,ADITYA BIRLA REAL EST LTD,      1251.00,      1245.60,      1278.70,      1232.00,      1237.80,                145295497.00,115914,N, ,11518,      2537.90,      1080.10
N,EQ,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,      1034.20,      1031.80,      1053.60,      1030.00,      1048.80,                184476745.50,176351,N, ,18728,      1123.50,       708.00
N,EQ,ACC,ACC LIMITED,      1350.80,      1365.00,      1373.60,      1323.00,      1329.80,                577809956.30,433023,N, ,19765,      2028.80,      1251.70
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,      1146.00,      1146.00,      1153.60,      1117.00,      1120.40,                  7956085.50,7040,N, ,945,      1527.00,      1012.40
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       472.15,       472.85,       481.70,       470.00,       477.40,                 26185100.00,55000,N, ,78,       481.70,       215.10
N,EQ,ACCURACY,ACCURACY SHIPPING LIMITED,         5.69,         5.70,         5.86,         5.36,         5.54,                   710293.40,127902,N, ,446,         9.61,         3.40
N,EQ,ACE,ACTION CONST EQUIP LTD,       869.05,       874.50,       909.00,       867.00,       900.30,                351969598.15,393889,N, ,15219,      1277.00,       745.10
N,EQ,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        20.19,        19.67,        20.61,        19.67,        20.00,                    17958.19,889,N, ,27,        29.94,        14.20
N,SM,ACETEC,ACETECH E-COMMERCE LTD,       126.00,       132.00,       132.00,       132.00,       132.00,                   158400.00,1200,N, ,1,       164.00,       111.80
N,EQ,ACI,ARCHEAN CHEMICAL IND LTD,       531.65,       531.05,       537.20,       514.20,       518.30,                 76510841.60,146242,N,XD,8385,       727.60,       483.00
N,EQ,ACL,ANDHRA CEMENTS LIMITED,        53.73,        54.00,        54.98,        53.80,        54.14,                   825868.59,15256,N, ,153,       109.99,        40.50
N,EQ,ACMESOLAR,ACME SOLAR HOLDINGS LTD,       345.85,       350.00,       360.00,       339.85,       356.65,               2348569701.70,6661042,N, ,92122,       360.00,       195.90
N,EQ,ACSTECH,A C S TECHNOLOGIES LTD.,        32.76,        34.00,        34.39,        31.81,        34.39,                  3276922.92,97927,N, ,333,        42.20,        31.71
